country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Belarus,BLR,2021-01-29,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-01-30,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-01-31,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-01,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-02,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-03,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-04,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-05,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-06,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-07,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-08,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-09,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-10,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-11,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-12,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-13,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-14,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-15,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-16,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-17,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belarus,BLR,2021-02-18,20944.0,20944.0,,,403.0,0.22,0.22,,43.0,Sputnik V,Ministry of Health,https://tkm.by/2021/02/immunizaciya-medrabotnikov-v-belarusi-pervym-komponentom-vakciny-sputnik-v-zavershilas/
Belgium,BEL,2020-12-28,298.0,298.0,,,,0.0,0.0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2020-12-29,299.0,299.0,,1.0,1.0,0.0,0.0,,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2020-12-30,777.0,777.0,,478.0,240.0,0.01,0.01,,21.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2020-12-31,786.0,786.0,,9.0,163.0,0.01,0.01,,14.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-01,794.0,794.0,,8.0,124.0,0.01,0.01,,11.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-02,,,,,99.0,,,,9.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-03,,,,,83.0,,,,7.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-04,797.0,797.0,,,71.0,0.01,0.01,,6.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-05,2383.0,2383.0,,1586.0,298.0,0.02,0.02,,26.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-06,6256.0,6256.0,,3873.0,783.0,0.05,0.05,,68.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-07,14401.0,14401.0,,8145.0,1945.0,0.12,0.12,,168.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-08,23575.0,23575.0,,9174.0,3254.0,0.2,0.2,,281.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-09,26778.0,26778.0,,3203.0,3712.0,0.23,0.23,,320.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-10,27176.0,27176.0,,398.0,3769.0,0.23,0.23,,325.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-11,32752.0,32752.0,,5576.0,4565.0,0.28,0.28,,394.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-12,48285.0,48285.0,,15533.0,6557.0,0.42,0.42,,566.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-13,69540.0,69540.0,,21255.0,9041.0,0.6,0.6,,780.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-14,92624.0,92624.0,,23084.0,11175.0,0.8,0.8,,964.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-15,115758.0,115758.0,,23134.0,13169.0,1.0,1.0,,1136.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-16,120890.0,120890.0,,5132.0,13445.0,1.04,1.04,,1160.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-17,124175.0,124175.0,,3285.0,13857.0,1.07,1.07,,1196.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-18,135159.0,135050.0,109.0,10984.0,14630.0,1.17,1.17,0.0,1262.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-19,154379.0,154089.0,290.0,19220.0,15156.0,1.33,1.33,0.0,1308.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-20,175446.0,174733.0,713.0,21067.0,15129.0,1.51,1.51,0.01,1305.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-21,205425.0,204712.0,713.0,29979.0,16114.0,1.77,1.77,0.01,1390.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-22,234799.0,234054.0,745.0,29374.0,17006.0,2.03,2.02,0.01,1467.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-23,243027.0,242275.0,752.0,8228.0,17448.0,2.1,2.09,0.01,1505.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-24,244903.0,244151.0,752.0,1876.0,17247.0,2.11,2.11,0.01,1488.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-25,256142.0,255390.0,752.0,11239.0,17283.0,2.21,2.2,0.01,1491.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-26,268449.0,266210.0,2239.0,12307.0,16296.0,2.32,2.3,0.02,1406.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-27,284717.0,279181.0,5536.0,16268.0,15610.0,2.46,2.41,0.05,1347.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-28,307212.0,294487.0,12725.0,22495.0,14541.0,2.65,2.54,0.11,1255.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-29,327338.0,306209.0,21129.0,20126.0,13220.0,2.82,2.64,0.18,1141.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-30,331794.0,307793.0,24001.0,4456.0,12681.0,2.86,2.66,0.21,1094.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-31,332695.0,308366.0,24329.0,901.0,12542.0,2.87,2.66,0.21,1082.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-01,340341.0,312283.0,28058.0,7646.0,12028.0,2.94,2.69,0.24,1038.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-02,363733.0,322354.0,41379.0,23392.0,13612.0,3.14,2.78,0.36,1174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-03,393433.0,332138.0,61295.0,29700.0,15531.0,3.39,2.87,0.53,1340.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-04,426348.0,341717.0,84631.0,32915.0,17019.0,3.68,2.95,0.73,1468.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-05,456191.0,349586.0,106605.0,29843.0,18408.0,3.94,3.02,0.92,1588.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-06,462549.0,350824.0,111725.0,6358.0,18679.0,3.99,3.03,0.96,1612.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-07,465668.0,351125.0,114543.0,3119.0,18996.0,4.02,3.03,0.99,1639.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-08,475645.0,353406.0,122239.0,9977.0,19329.0,4.1,3.05,1.05,1668.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-09,503055.0,361745.0,141310.0,27410.0,19903.0,4.34,3.12,1.22,1717.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-10,527926.0,368240.0,159686.0,24871.0,19213.0,4.56,3.18,1.38,1658.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-11,563288.0,376003.0,187285.0,35362.0,19563.0,4.86,3.24,1.62,1688.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-12,597072.0,382443.0,214629.0,33784.0,20126.0,5.15,3.3,1.85,1737.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-13,605546.0,383042.0,222504.0,8474.0,20428.0,5.22,3.31,1.92,1763.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-14,607463.0,383115.0,224348.0,1917.0,20256.0,5.24,3.31,1.94,1748.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-15,620853.0,385125.0,235728.0,13390.0,20744.0,5.36,3.32,2.03,1790.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-16,634899.0,389101.0,245798.0,14046.0,18835.0,5.48,3.36,2.12,1625.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-17,654383.0,396139.0,258244.0,19484.0,18065.0,5.65,3.42,2.23,1559.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-18,681177.0,407011.0,274166.0,26794.0,16841.0,5.88,3.51,2.37,1453.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-19,711188.0,424583.0,286605.0,30011.0,16302.0,6.14,3.66,2.47,1407.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-20,716983.0,428808.0,288175.0,5795.0,15920.0,6.19,3.7,2.49,1374.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-21,719125.0,430689.0,288436.0,2142.0,15952.0,6.2,3.72,2.49,1376.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-22,731553.0,440327.0,291226.0,12428.0,15814.0,6.31,3.8,2.51,1364.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-23,751082.0,452442.0,298640.0,19529.0,16598.0,6.48,3.9,2.58,1432.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-24,773303.0,466862.0,306441.0,22221.0,16989.0,6.67,4.03,2.64,1466.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-25,804184.0,489480.0,314704.0,30881.0,17572.0,6.94,4.22,2.72,1516.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-26,835013.0,513908.0,321105.0,30829.0,17689.0,7.2,4.43,2.77,1526.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-27,839290.0,517438.0,321852.0,4277.0,17472.0,7.24,4.46,2.78,1508.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-28,840110.0,518037.0,322073.0,820.0,17284.0,7.25,4.47,2.78,1491.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-01,853270.0,528555.0,324715.0,13160.0,17388.0,7.36,4.56,2.8,1500.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-02,875937.0,544645.0,331292.0,22667.0,17836.0,7.56,4.7,2.86,1539.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-03,904319.0,567329.0,336990.0,28382.0,18717.0,7.8,4.9,2.91,1615.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-04,949890.0,605214.0,344676.0,45571.0,20815.0,8.2,5.22,2.97,1796.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-05,990694.0,640276.0,350418.0,40804.0,22240.0,8.55,5.52,3.02,1919.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-06,998858.0,647875.0,350983.0,8164.0,22795.0,8.62,5.59,3.03,1967.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-07,1000323.0,649164.0,351159.0,1465.0,22888.0,8.63,5.6,3.03,1975.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-08,1015513.0,662822.0,352691.0,15190.0,23178.0,8.76,5.72,3.04,2000.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-09,1040945.0,681934.0,359011.0,25432.0,23573.0,8.98,5.88,3.1,2034.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-10,1071498.0,704819.0,366679.0,30553.0,23883.0,9.25,6.08,3.16,2061.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-11,1112628.0,739712.0,372916.0,41130.0,23248.0,9.6,6.38,3.22,2006.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-12,1134092.0,755160.0,378932.0,21464.0,20485.0,9.79,6.52,3.27,1768.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belize,BLZ,2021-02-28,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-01,,,,,208.0,,,,523.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-02,417.0,417.0,,,208.0,0.1,0.1,,523.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-03,673.0,673.0,,256.0,224.0,0.17,0.17,,563.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-04,817.0,817.0,,144.0,204.0,0.21,0.21,,513.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-05,996.0,996.0,,179.0,199.0,0.25,0.25,,500.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-06,,,,,186.0,,,,468.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-07,,,,,176.0,,,,443.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-08,,,,,163.0,,,,410.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-09,1466.0,1466.0,,,150.0,0.37,0.37,,377.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-10,2489.0,2489.0,,1023.0,259.0,0.63,0.63,,651.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-11,4933.0,4933.0,,2444.0,588.0,1.24,1.24,,1479.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Belize,BLZ,2021-03-12,7444.0,7444.0,,2511.0,921.0,1.87,1.87,,2316.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/Belizehealth/photos/2642843812680684
Bermuda,BMU,2021-01-10,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-11,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-12,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-13,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-14,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-15,,,,,278.0,,,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-16,1665.0,1665.0,,,278.0,2.67,2.67,,4464.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-17,,,,,264.0,,,,4239.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-18,,,,,250.0,,,,4015.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-19,,,,,236.0,,,,3790.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-20,,,,,222.0,,,,3565.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-21,,,,,209.0,,,,3356.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-22,,,,,195.0,,,,3131.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-23,2932.0,2932.0,,,181.0,4.71,4.71,,2907.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-24,,,,,195.0,,,,3131.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-25,,,,,209.0,,,,3356.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
Bermuda,BMU,2021-01-26,,,,,224.0,,,,3597.0,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/03/27727-total-vaccinations-administered/
